datetime,lake,depth,variable,unit,observation
10/5/2010 0:00,Mendota,23,do,MilliGM-PER-L,0
10/5/2010 0:00,Mendota,24,do,MilliGM-PER-L,0
10/5/2010 0:00,Mendota,24.5,do,MilliGM-PER-L,0
11/9/2010 0:00,Mendota,0,do,MilliGM-PER-L,10.7
11/9/2010 0:00,Mendota,1,do,MilliGM-PER-L,10.6
11/9/2010 0:00,Mendota,2,do,MilliGM-PER-L,10.6
11/9/2010 0:00,Mendota,3,do,MilliGM-PER-L,10.6
11/9/2010 0:00,Mendota,4,do,MilliGM-PER-L,10.6
11/9/2010 0:00,Mendota,5,do,MilliGM-PER-L,10.4
11/9/2010 0:00,Mendota,6,do,MilliGM-PER-L,10.4
11/9/2010 0:00,Mendota,7,do,MilliGM-PER-L,10.4
11/9/2010 0:00,Mendota,8,do,MilliGM-PER-L,10.3
11/9/2010 0:00,Mendota,9,do,MilliGM-PER-L,10.3
11/9/2010 0:00,Mendota,10,do,MilliGM-PER-L,10.3
11/9/2010 0:00,Mendota,11,do,MilliGM-PER-L,10.3
11/9/2010 0:00,Mendota,12,do,MilliGM-PER-L,10.3
11/9/2010 0:00,Mendota,13,do,MilliGM-PER-L,10.3
11/9/2010 0:00,Mendota,14,do,MilliGM-PER-L,9.9
11/9/2010 0:00,Mendota,15,do,MilliGM-PER-L,9.8
11/9/2010 0:00,Mendota,16,do,MilliGM-PER-L,9.8
11/9/2010 0:00,Mendota,17,do,MilliGM-PER-L,9.8
11/9/2010 0:00,Mendota,18,do,MilliGM-PER-L,9.8
11/9/2010 0:00,Mendota,19,do,MilliGM-PER-L,9.8
11/9/2010 0:00,Mendota,20,do,MilliGM-PER-L,9.7
11/9/2010 0:00,Mendota,21,do,MilliGM-PER-L,9.7
11/9/2010 0:00,Mendota,22,do,MilliGM-PER-L,9.6
11/9/2010 0:00,Mendota,23,do,MilliGM-PER-L,9.5
11/9/2010 0:00,Mendota,24,do,MilliGM-PER-L,8.9
11/9/2010 0:00,Mendota,24.5,do,MilliGM-PER-L,8.8
1/19/2011 0:00,Mendota,0,do,MilliGM-PER-L,12.8
1/19/2011 0:00,Mendota,1,do,MilliGM-PER-L,12
1/19/2011 0:00,Mendota,2,do,MilliGM-PER-L,11.9
1/19/2011 0:00,Mendota,3,do,MilliGM-PER-L,11.9
1/19/2011 0:00,Mendota,4,do,MilliGM-PER-L,11.9
1/19/2011 0:00,Mendota,5,do,MilliGM-PER-L,11.8
1/19/2011 0:00,Mendota,6,do,MilliGM-PER-L,11.8
1/19/2011 0:00,Mendota,7,do,MilliGM-PER-L,11.8
1/19/2011 0:00,Mendota,8,do,MilliGM-PER-L,11.8
1/19/2011 0:00,Mendota,9,do,MilliGM-PER-L,11.7
1/19/2011 0:00,Mendota,10,do,MilliGM-PER-L,11.7
1/19/2011 0:00,Mendota,11,do,MilliGM-PER-L,11.4
1/19/2011 0:00,Mendota,12,do,MilliGM-PER-L,11
1/19/2011 0:00,Mendota,13,do,MilliGM-PER-L,9.8
1/19/2011 0:00,Mendota,14,do,MilliGM-PER-L,8.6
1/19/2011 0:00,Mendota,15,do,MilliGM-PER-L,7.9
1/19/2011 0:00,Mendota,16,do,MilliGM-PER-L,6.9
1/19/2011 0:00,Mendota,17,do,MilliGM-PER-L,5.4
1/19/2011 0:00,Mendota,18,do,MilliGM-PER-L,4.9
1/19/2011 0:00,Mendota,19,do,MilliGM-PER-L,3.6
1/19/2011 0:00,Mendota,20,do,MilliGM-PER-L,3.6
1/19/2011 0:00,Mendota,21,do,MilliGM-PER-L,2.5
1/19/2011 0:00,Mendota,22,do,MilliGM-PER-L,2.8
1/19/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.1
1/19/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.1
1/19/2011 0:00,Mendota,24.6,do,MilliGM-PER-L,0.1
4/18/2011 0:00,Mendota,0,do,MilliGM-PER-L,13.6
4/18/2011 0:00,Mendota,1,do,MilliGM-PER-L,13.6
4/18/2011 0:00,Mendota,2,do,MilliGM-PER-L,13.6
4/18/2011 0:00,Mendota,3,do,MilliGM-PER-L,13.6
4/18/2011 0:00,Mendota,4,do,MilliGM-PER-L,13.5
4/18/2011 0:00,Mendota,5,do,MilliGM-PER-L,13.5
4/18/2011 0:00,Mendota,6,do,MilliGM-PER-L,13.5
4/18/2011 0:00,Mendota,7,do,MilliGM-PER-L,13.5
4/18/2011 0:00,Mendota,8,do,MilliGM-PER-L,13.5
4/18/2011 0:00,Mendota,9,do,MilliGM-PER-L,13.5
4/18/2011 0:00,Mendota,10,do,MilliGM-PER-L,13.5
4/18/2011 0:00,Mendota,11,do,MilliGM-PER-L,13.4
4/18/2011 0:00,Mendota,12,do,MilliGM-PER-L,13.4
4/18/2011 0:00,Mendota,13,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,14,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,15,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,16,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,17,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,18,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,19,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,20,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,21,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,22,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,23,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,24,do,MilliGM-PER-L,13.3
4/18/2011 0:00,Mendota,24.3,do,MilliGM-PER-L,13.3
5/2/2011 0:00,Mendota,0,do,MilliGM-PER-L,12
5/2/2011 0:00,Mendota,1,do,MilliGM-PER-L,12
5/2/2011 0:00,Mendota,2,do,MilliGM-PER-L,12
5/2/2011 0:00,Mendota,3,do,MilliGM-PER-L,11.9
5/2/2011 0:00,Mendota,4,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,5,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,6,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,7,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,8,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,9,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,10,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,11,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,12,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,13,do,MilliGM-PER-L,11.8
5/2/2011 0:00,Mendota,14,do,MilliGM-PER-L,11.7
5/2/2011 0:00,Mendota,15,do,MilliGM-PER-L,11.7
5/2/2011 0:00,Mendota,16,do,MilliGM-PER-L,11.7
5/2/2011 0:00,Mendota,17,do,MilliGM-PER-L,11.7
5/2/2011 0:00,Mendota,18,do,MilliGM-PER-L,11.7
5/2/2011 0:00,Mendota,19,do,MilliGM-PER-L,11.6
5/2/2011 0:00,Mendota,20,do,MilliGM-PER-L,11.6
5/2/2011 0:00,Mendota,21,do,MilliGM-PER-L,11.5
5/2/2011 0:00,Mendota,22,do,MilliGM-PER-L,11.5
5/2/2011 0:00,Mendota,23,do,MilliGM-PER-L,11.4
5/2/2011 0:00,Mendota,24,do,MilliGM-PER-L,11.3
5/2/2011 0:00,Mendota,24.4,do,MilliGM-PER-L,11.2
5/17/2011 0:00,Mendota,0,do,MilliGM-PER-L,10.2
5/17/2011 0:00,Mendota,1,do,MilliGM-PER-L,10.1
5/17/2011 0:00,Mendota,2,do,MilliGM-PER-L,10
5/17/2011 0:00,Mendota,3,do,MilliGM-PER-L,10
5/17/2011 0:00,Mendota,4,do,MilliGM-PER-L,9.9
5/17/2011 0:00,Mendota,5,do,MilliGM-PER-L,9.8
5/17/2011 0:00,Mendota,6,do,MilliGM-PER-L,9.8
5/17/2011 0:00,Mendota,7,do,MilliGM-PER-L,9.8
5/17/2011 0:00,Mendota,8,do,MilliGM-PER-L,9.7
5/17/2011 0:00,Mendota,9,do,MilliGM-PER-L,9.6
5/17/2011 0:00,Mendota,10,do,MilliGM-PER-L,9.6
5/17/2011 0:00,Mendota,11,do,MilliGM-PER-L,9.6
5/17/2011 0:00,Mendota,12,do,MilliGM-PER-L,9.4
5/17/2011 0:00,Mendota,13,do,MilliGM-PER-L,9.2
5/17/2011 0:00,Mendota,14,do,MilliGM-PER-L,9.1
5/17/2011 0:00,Mendota,15,do,MilliGM-PER-L,9
5/17/2011 0:00,Mendota,16,do,MilliGM-PER-L,8.9
5/17/2011 0:00,Mendota,17,do,MilliGM-PER-L,8.8
5/17/2011 0:00,Mendota,18,do,MilliGM-PER-L,8.6
5/17/2011 0:00,Mendota,19,do,MilliGM-PER-L,8.5
5/17/2011 0:00,Mendota,20,do,MilliGM-PER-L,8.3
5/17/2011 0:00,Mendota,21,do,MilliGM-PER-L,7.8
5/17/2011 0:00,Mendota,22,do,MilliGM-PER-L,7.3
5/17/2011 0:00,Mendota,22.9,do,MilliGM-PER-L,7.2
5/31/2011 0:00,Mendota,0,do,MilliGM-PER-L,8.2
5/31/2011 0:00,Mendota,1,do,MilliGM-PER-L,8.1
5/31/2011 0:00,Mendota,2,do,MilliGM-PER-L,8.1
5/31/2011 0:00,Mendota,3,do,MilliGM-PER-L,8.1
5/31/2011 0:00,Mendota,4,do,MilliGM-PER-L,8
5/31/2011 0:00,Mendota,5,do,MilliGM-PER-L,7.9
5/31/2011 0:00,Mendota,6,do,MilliGM-PER-L,7.9
5/31/2011 0:00,Mendota,7,do,MilliGM-PER-L,7.8
5/31/2011 0:00,Mendota,8,do,MilliGM-PER-L,7.8
5/31/2011 0:00,Mendota,9,do,MilliGM-PER-L,7.7
5/31/2011 0:00,Mendota,10,do,MilliGM-PER-L,7.5
5/31/2011 0:00,Mendota,11,do,MilliGM-PER-L,7.4
5/31/2011 0:00,Mendota,12,do,MilliGM-PER-L,7.1
5/31/2011 0:00,Mendota,13,do,MilliGM-PER-L,7.1
5/31/2011 0:00,Mendota,14,do,MilliGM-PER-L,7
5/31/2011 0:00,Mendota,15,do,MilliGM-PER-L,6.6
5/31/2011 0:00,Mendota,16,do,MilliGM-PER-L,6.1
5/31/2011 0:00,Mendota,17,do,MilliGM-PER-L,5.8
5/31/2011 0:00,Mendota,18,do,MilliGM-PER-L,5
5/31/2011 0:00,Mendota,19,do,MilliGM-PER-L,4.8
5/31/2011 0:00,Mendota,20,do,MilliGM-PER-L,3.9
5/31/2011 0:00,Mendota,21,do,MilliGM-PER-L,3.3
5/31/2011 0:00,Mendota,22,do,MilliGM-PER-L,3.1
5/31/2011 0:00,Mendota,23,do,MilliGM-PER-L,2.5
5/31/2011 0:00,Mendota,24,do,MilliGM-PER-L,2
6/13/2011 0:00,Mendota,0,do,MilliGM-PER-L,10.3
6/13/2011 0:00,Mendota,1,do,MilliGM-PER-L,10.3
6/13/2011 0:00,Mendota,2,do,MilliGM-PER-L,10.2
6/13/2011 0:00,Mendota,3,do,MilliGM-PER-L,10.2
6/13/2011 0:00,Mendota,4,do,MilliGM-PER-L,10.1
6/13/2011 0:00,Mendota,5,do,MilliGM-PER-L,10.3
6/13/2011 0:00,Mendota,6,do,MilliGM-PER-L,10.2
6/13/2011 0:00,Mendota,7,do,MilliGM-PER-L,9.9
6/13/2011 0:00,Mendota,8,do,MilliGM-PER-L,8.7
6/13/2011 0:00,Mendota,9,do,MilliGM-PER-L,8.5
6/13/2011 0:00,Mendota,10,do,MilliGM-PER-L,8.4
6/13/2011 0:00,Mendota,11,do,MilliGM-PER-L,8.3
6/13/2011 0:00,Mendota,12,do,MilliGM-PER-L,8.2
6/13/2011 0:00,Mendota,13,do,MilliGM-PER-L,7.6
6/13/2011 0:00,Mendota,14,do,MilliGM-PER-L,6.6
6/13/2011 0:00,Mendota,15,do,MilliGM-PER-L,5.8
6/13/2011 0:00,Mendota,16,do,MilliGM-PER-L,5.2
6/13/2011 0:00,Mendota,17,do,MilliGM-PER-L,3.8
6/13/2011 0:00,Mendota,18,do,MilliGM-PER-L,3.7
6/13/2011 0:00,Mendota,19,do,MilliGM-PER-L,3.3
6/13/2011 0:00,Mendota,20,do,MilliGM-PER-L,1.8
6/13/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.5
6/13/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.4
6/13/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.4
6/13/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.4
6/13/2011 0:00,Mendota,24.2,do,MilliGM-PER-L,0.4
6/27/2011 0:00,Mendota,0,do,MilliGM-PER-L,9.3
6/27/2011 0:00,Mendota,1,do,MilliGM-PER-L,9.3
6/27/2011 0:00,Mendota,2,do,MilliGM-PER-L,9.1
6/27/2011 0:00,Mendota,3,do,MilliGM-PER-L,9.3
6/27/2011 0:00,Mendota,4,do,MilliGM-PER-L,9.2
6/27/2011 0:00,Mendota,5,do,MilliGM-PER-L,9.1
6/27/2011 0:00,Mendota,6,do,MilliGM-PER-L,9.2
6/27/2011 0:00,Mendota,7,do,MilliGM-PER-L,9.1
6/27/2011 0:00,Mendota,8,do,MilliGM-PER-L,9.4
6/27/2011 0:00,Mendota,8.5,do,MilliGM-PER-L,9.3
6/27/2011 0:00,Mendota,9,do,MilliGM-PER-L,9.2
6/27/2011 0:00,Mendota,9.5,do,MilliGM-PER-L,9.1
6/27/2011 0:00,Mendota,10,do,MilliGM-PER-L,7.3
6/27/2011 0:00,Mendota,10.5,do,MilliGM-PER-L,6.6
6/27/2011 0:00,Mendota,11,do,MilliGM-PER-L,6
6/27/2011 0:00,Mendota,11.5,do,MilliGM-PER-L,4.6
6/27/2011 0:00,Mendota,12,do,MilliGM-PER-L,4.3
6/27/2011 0:00,Mendota,12.5,do,MilliGM-PER-L,4.1
6/27/2011 0:00,Mendota,13,do,MilliGM-PER-L,4.3
6/27/2011 0:00,Mendota,14,do,MilliGM-PER-L,4
6/27/2011 0:00,Mendota,15,do,MilliGM-PER-L,3.4
6/27/2011 0:00,Mendota,16,do,MilliGM-PER-L,2.1
6/27/2011 0:00,Mendota,17,do,MilliGM-PER-L,0.3
6/27/2011 0:00,Mendota,18,do,MilliGM-PER-L,0.2
6/27/2011 0:00,Mendota,19,do,MilliGM-PER-L,0.1
6/27/2011 0:00,Mendota,20,do,MilliGM-PER-L,0.1
6/27/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.1
6/27/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.2
6/27/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.2
6/27/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.2
6/27/2011 0:00,Mendota,24.4,do,MilliGM-PER-L,0.2
7/11/2011 0:00,Mendota,0,do,MilliGM-PER-L,11.5
7/11/2011 0:00,Mendota,1,do,MilliGM-PER-L,11.7
7/11/2011 0:00,Mendota,2,do,MilliGM-PER-L,11.5
7/11/2011 0:00,Mendota,3,do,MilliGM-PER-L,11.5
7/11/2011 0:00,Mendota,4,do,MilliGM-PER-L,11.5
7/11/2011 0:00,Mendota,5,do,MilliGM-PER-L,11.5
7/11/2011 0:00,Mendota,5.5,do,MilliGM-PER-L,10.8
7/11/2011 0:00,Mendota,6,do,MilliGM-PER-L,8.4
7/11/2011 0:00,Mendota,6.5,do,MilliGM-PER-L,5.3
7/11/2011 0:00,Mendota,7,do,MilliGM-PER-L,5.2
7/11/2011 0:00,Mendota,7.5,do,MilliGM-PER-L,4.9
7/11/2011 0:00,Mendota,8,do,MilliGM-PER-L,5.1
7/11/2011 0:00,Mendota,8.5,do,MilliGM-PER-L,5.1
7/11/2011 0:00,Mendota,9,do,MilliGM-PER-L,5.4
7/11/2011 0:00,Mendota,9.5,do,MilliGM-PER-L,5.3
7/11/2011 0:00,Mendota,10,do,MilliGM-PER-L,5.3
7/11/2011 0:00,Mendota,10.5,do,MilliGM-PER-L,4.6
7/11/2011 0:00,Mendota,11,do,MilliGM-PER-L,3.5
7/11/2011 0:00,Mendota,11.5,do,MilliGM-PER-L,3
7/11/2011 0:00,Mendota,12,do,MilliGM-PER-L,1.5
7/11/2011 0:00,Mendota,12.5,do,MilliGM-PER-L,0.9
7/11/2011 0:00,Mendota,13,do,MilliGM-PER-L,0.6
7/11/2011 0:00,Mendota,14,do,MilliGM-PER-L,0.3
7/11/2011 0:00,Mendota,15,do,MilliGM-PER-L,0.2
7/11/2011 0:00,Mendota,16,do,MilliGM-PER-L,0.3
7/11/2011 0:00,Mendota,17,do,MilliGM-PER-L,0.3
7/11/2011 0:00,Mendota,18,do,MilliGM-PER-L,0.3
7/11/2011 0:00,Mendota,19,do,MilliGM-PER-L,0.3
7/11/2011 0:00,Mendota,20,do,MilliGM-PER-L,0.3
7/11/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.3
7/11/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.4
7/11/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.4
7/11/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.5
7/11/2011 0:00,Mendota,24.2,do,MilliGM-PER-L,0.7
7/25/2011 0:00,Mendota,0,do,MilliGM-PER-L,10.4
7/25/2011 0:00,Mendota,1,do,MilliGM-PER-L,10.2
7/25/2011 0:00,Mendota,2,do,MilliGM-PER-L,10.2
7/25/2011 0:00,Mendota,3,do,MilliGM-PER-L,9.9
7/25/2011 0:00,Mendota,4,do,MilliGM-PER-L,9.8
7/25/2011 0:00,Mendota,5,do,MilliGM-PER-L,9.9
7/25/2011 0:00,Mendota,6,do,MilliGM-PER-L,9.6
7/25/2011 0:00,Mendota,6.5,do,MilliGM-PER-L,9.4
7/25/2011 0:00,Mendota,7,do,MilliGM-PER-L,9
7/25/2011 0:00,Mendota,7.5,do,MilliGM-PER-L,1.5
7/25/2011 0:00,Mendota,8,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,9,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,10,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,11,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,12,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,13,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,14,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,15,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,16,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,17,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,18,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,19,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,20,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.1
7/25/2011 0:00,Mendota,24.4,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,0,do,MilliGM-PER-L,8.4
8/4/2011 0:00,Mendota,1,do,MilliGM-PER-L,8.4
8/4/2011 0:00,Mendota,2,do,MilliGM-PER-L,8.4
8/4/2011 0:00,Mendota,3,do,MilliGM-PER-L,8.3
8/4/2011 0:00,Mendota,4,do,MilliGM-PER-L,8.1
8/4/2011 0:00,Mendota,4.5,do,MilliGM-PER-L,7.8
8/4/2011 0:00,Mendota,5,do,MilliGM-PER-L,7.5
8/4/2011 0:00,Mendota,5.5,do,MilliGM-PER-L,5.2
8/4/2011 0:00,Mendota,6,do,MilliGM-PER-L,2.8
8/4/2011 0:00,Mendota,6.5,do,MilliGM-PER-L,0.5
8/4/2011 0:00,Mendota,7,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,8,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,9,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,10,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,11,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,12,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,13,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,14,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,15,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,16,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,17,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,18,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,19,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,20,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.1
8/4/2011 0:00,Mendota,24.4,do,MilliGM-PER-L,0.1
8/22/2011 0:00,Mendota,0,do,MilliGM-PER-L,9.1
8/22/2011 0:00,Mendota,1,do,MilliGM-PER-L,9
8/22/2011 0:00,Mendota,2,do,MilliGM-PER-L,9.1
8/22/2011 0:00,Mendota,3,do,MilliGM-PER-L,8.8
8/22/2011 0:00,Mendota,4,do,MilliGM-PER-L,8.7
8/22/2011 0:00,Mendota,5,do,MilliGM-PER-L,8.5
8/22/2011 0:00,Mendota,6,do,MilliGM-PER-L,8.2
8/22/2011 0:00,Mendota,7,do,MilliGM-PER-L,8
8/22/2011 0:00,Mendota,7.5,do,MilliGM-PER-L,8
8/22/2011 0:00,Mendota,8,do,MilliGM-PER-L,8
8/22/2011 0:00,Mendota,8.5,do,MilliGM-PER-L,7.8
8/22/2011 0:00,Mendota,9,do,MilliGM-PER-L,5.5
8/22/2011 0:00,Mendota,9.5,do,MilliGM-PER-L,0.1
8/22/2011 0:00,Mendota,10,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,10.5,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,11,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,11.5,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,12,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,12.5,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,13,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,14,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,15,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,16,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,17,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,18,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,19,do,MilliGM-PER-L,0.2
8/22/2011 0:00,Mendota,20,do,MilliGM-PER-L,0.3
8/22/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.3
8/22/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.3
8/22/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.3
8/22/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.3
9/12/2011 0:00,Mendota,0,do,MilliGM-PER-L,11.9
9/12/2011 0:00,Mendota,1,do,MilliGM-PER-L,11.9
9/12/2011 0:00,Mendota,2,do,MilliGM-PER-L,11.7
9/12/2011 0:00,Mendota,3,do,MilliGM-PER-L,11.7
9/12/2011 0:00,Mendota,4,do,MilliGM-PER-L,11.5
9/12/2011 0:00,Mendota,5,do,MilliGM-PER-L,11.3
9/12/2011 0:00,Mendota,6,do,MilliGM-PER-L,10.7
9/12/2011 0:00,Mendota,7,do,MilliGM-PER-L,10.7
9/12/2011 0:00,Mendota,8,do,MilliGM-PER-L,10.5
9/12/2011 0:00,Mendota,9,do,MilliGM-PER-L,10
9/12/2011 0:00,Mendota,10,do,MilliGM-PER-L,9.4
9/12/2011 0:00,Mendota,10.5,do,MilliGM-PER-L,8.6
9/12/2011 0:00,Mendota,11,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,11.5,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,12,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,12.5,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,13,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,14,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,15,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,16,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,17,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,18,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,19,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,20,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.1
9/12/2011 0:00,Mendota,24.5,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,0,do,MilliGM-PER-L,8.7
10/3/2011 0:00,Mendota,1,do,MilliGM-PER-L,8.5
10/3/2011 0:00,Mendota,2,do,MilliGM-PER-L,8.3
10/3/2011 0:00,Mendota,3,do,MilliGM-PER-L,8.1
10/3/2011 0:00,Mendota,4,do,MilliGM-PER-L,8
10/3/2011 0:00,Mendota,5,do,MilliGM-PER-L,8
10/3/2011 0:00,Mendota,6,do,MilliGM-PER-L,8
10/3/2011 0:00,Mendota,7,do,MilliGM-PER-L,8
10/3/2011 0:00,Mendota,8,do,MilliGM-PER-L,8
10/3/2011 0:00,Mendota,9,do,MilliGM-PER-L,8
10/3/2011 0:00,Mendota,10,do,MilliGM-PER-L,8
10/3/2011 0:00,Mendota,11,do,MilliGM-PER-L,7.9
10/3/2011 0:00,Mendota,12,do,MilliGM-PER-L,7.4
10/3/2011 0:00,Mendota,13,do,MilliGM-PER-L,7.1
10/3/2011 0:00,Mendota,14,do,MilliGM-PER-L,6.6
10/3/2011 0:00,Mendota,15,do,MilliGM-PER-L,6.5
10/3/2011 0:00,Mendota,15.5,do,MilliGM-PER-L,5.4
10/3/2011 0:00,Mendota,16,do,MilliGM-PER-L,4.5
10/3/2011 0:00,Mendota,16.5,do,MilliGM-PER-L,2.1
10/3/2011 0:00,Mendota,17,do,MilliGM-PER-L,0.5
10/3/2011 0:00,Mendota,17.5,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,18,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,19,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,20,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,21,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,22,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,23,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,24,do,MilliGM-PER-L,0.1
10/3/2011 0:00,Mendota,24.5,do,MilliGM-PER-L,0.1
10/31/2011 0:00,Mendota,0,do,MilliGM-PER-L,10.9
10/31/2011 0:00,Mendota,1,do,MilliGM-PER-L,10.9
10/31/2011 0:00,Mendota,2,do,MilliGM-PER-L,10.9
10/31/2011 0:00,Mendota,3,do,MilliGM-PER-L,10.9
10/31/2011 0:00,Mendota,4,do,MilliGM-PER-L,10.9
